I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17
41.440,39.730,46.700,44.360,43.000,43.060,-0.060,20.000,0.000,0.000,-1.160,0.000,0.000,0.000,100.000,1.000,4.000,1.000
41.390,39.690,46.620,44.330,43.000,43.010,-0.010,20.000,0.000,0.000,-0.110,0.000,0.000,0.000,100.000,1.000,4.000,1.000
41.350,39.630,46.540,44.280,43.000,42.950,0.050,20.000,0.000,0.000,1.020,0.000,0.000,1.020,100.000,1.000,4.000,1.000
41.320,39.570,46.480,44.230,43.000,42.900,0.100,20.000,0.000,0.000,2.020,0.000,0.000,2.020,100.000,1.000,4.000,1.000
41.290,39.550,46.420,44.140,43.000,42.850,0.150,20.000,0.000,0.000,3.020,0.000,0.000,3.020,100.000,1.000,4.000,1.000
41.270,39.560,46.300,43.960,43.000,42.770,0.230,20.000,0.000,0.000,4.600,0.000,0.000,4.600,100.000,1.000,4.000,1.000
41.230,39.590,46.100,43.720,43.000,42.660,0.340,20.000,0.000,0.000,6.790,0.000,0.000,6.790,100.000,1.000,4.000,1.000
41.190,39.610,45.910,43.490,43.000,42.550,0.450,20.000,0.000,0.000,8.990,0.000,0.000,8.990,100.000,1.000,4.000,1.000
41.130,39.570,45.730,43.310,43.000,42.440,0.560,20.000,0.000,0.000,11.280,0.000,0.000,11.280,100.000,1.000,4.000,1.000
41.080,39.530,45.560,43.220,43.000,42.340,0.660,20.000,0.000,0.000,13.130,0.000,0.000,13.130,100.000,1.000,4.000,1.000
41.010,39.490,45.420,43.170,43.000,42.270,0.730,20.000,0.000,0.000,14.580,0.000,0.000,14.580,100.000,1.000,4.000,1.000
40.920,39.460,45.320,43.130,43.000,42.210,0.790,20.000,0.000,0.000,15.850,0.000,0.000,15.850,100.000,1.000,4.000,1.000
40.850,39.390,45.250,43.130,43.000,42.160,0.840,20.000,0.000,0.000,16.890,0.000,0.000,16.890,100.000,1.000,4.000,1.000
40.780,39.330,45.190,43.150,43.000,42.110,0.890,20.000,0.000,0.000,17.790,0.000,0.000,17.790,100.000,1.000,4.000,1.000
40.730,39.280,45.150,43.170,43.000,42.080,0.920,20.000,0.000,0.000,18.360,0.000,0.000,18.360,100.000,1.000,4.000,1.000
40.690,39.230,45.130,43.170,43.000,42.050,0.950,20.000,0.000,0.000,18.920,0.000,0.000,18.920,100.000,1.000,4.000,1.000
40.660,39.180,45.120,43.120,43.000,42.020,0.980,20.000,0.000,0.000,19.630,0.000,0.000,19.630,100.000,1.000,4.000,1.000
40.610,39.140,45.130,43.000,43.000,41.970,1.030,20.000,0.000,0.000,20.630,0.000,0.000,20.630,100.000,1.000,4.000,1.000
40.590,39.110,45.130,42.970,43.000,41.950,1.050,20.000,0.000,0.000,21.060,0.000,0.000,21.060,100.000,1.000,4.000,1.000
40.560,39.060,45.150,42.990,43.000,41.940,1.060,20.000,0.000,0.000,21.200,0.000,0.000,21.200,100.000,1.000,4.000,1.000
40.530,39.000,45.180,43.030,43.000,41.940,1.060,20.000,0.000,0.000,21.290,0.000,0.000,21.290,100.000,1.000,4.000,1.000
40.520,38.940,45.210,43.070,43.000,41.940,1.060,20.000,0.000,0.000,21.260,0.000,0.000,21.260,100.000,1.000,4.000,1.000
40.500,38.890,45.250,43.130,43.000,41.940,1.060,20.000,0.000,0.000,21.120,0.000,0.000,21.120,100.000,1.000,4.000,1.000
40.490,38.860,45.290,43.170,43.000,41.950,1.050,20.000,0.000,0.000,20.940,0.000,0.000,20.940,100.000,1.000,4.000,1.000
40.500,38.840,45.330,43.200,43.000,41.970,1.030,20.000,0.000,0.000,20.680,0.000,0.000,20.680,100.000,1.000,4.000,1.000
40.520,38.860,45.370,43.210,43.000,41.990,1.010,20.000,0.000,0.000,20.200,0.000,0.000,20.200,100.000,1.000,4.000,1.000
40.550,38.900,45.390,43.210,43.000,42.010,0.990,20.000,0.000,0.000,19.780,0.000,0.000,19.780,100.000,1.000,4.000,1.000
40.580,38.950,45.420,43.210,43.000,42.040,0.960,20.000,0.000,0.000,19.140,0.000,0.000,19.140,100.000,1.000,4.000,1.000
40.630,39.020,45.450,43.230,43.000,42.080,0.920,20.000,0.000,0.000,18.390,0.000,0.000,18.390,100.000,1.000,4.000,1.000
40.660,39.090,45.480,43.240,43.000,42.120,0.880,20.000,0.000,0.000,17.650,0.000,0.000,17.650,100.000,1.000,4.000,1.000
40.700,39.140,45.440,43.130,43.000,42.100,0.900,20.000,0.000,0.000,17.940,0.000,0.000,17.940,100.000,1.000,4.000,1.000
40.730,39.200,45.320,42.920,43.000,42.040,0.960,20.000,0.000,0.000,19.150,0.000,0.000,19.150,100.000,1.000,4.000,1.000
40.750,39.240,45.170,42.730,43.000,41.970,1.030,20.000,0.000,0.000,20.550,0.000,0.000,20.550,100.000,1.000,4.000,1.000
40.780,39.290,45.020,42.530,43.000,41.910,1.090,20.000,0.000,0.000,21.850,0.000,0.000,21.850,100.000,1.000,4.000,1.000
40.800,39.320,44.890,42.400,43.000,41.850,1.150,20.000,0.000,0.000,22.940,0.000,0.000,22.940,100.000,1.000,4.000,1.000
40.830,39.340,44.820,42.370,43.000,41.840,1.160,20.000,0.000,0.000,23.230,0.000,0.000,23.230,100.000,1.000,4.000,1.000
40.850,39.360,44.770,42.300,43.000,41.820,1.180,20.000,0.000,0.000,23.640,0.000,0.000,23.640,100.000,1.000,4.000,1.000
40.880,39.370,44.680,42.160,43.000,41.770,1.230,20.000,0.000,0.000,24.530,0.000,0.000,24.530,100.000,1.000,4.000,1.000
40.910,39.430,44.620,42.080,43.000,41.760,1.240,20.000,0.000,0.000,24.800,0.000,0.000,24.800,100.000,1.000,4.000,1.000
40.930,39.460,44.610,42.070,43.000,41.770,1.230,20.000,0.000,0.000,24.670,0.000,0.000,24.670,100.000,1.000,4.000,1.000
40.970,39.500,44.600,42.060,43.000,41.780,1.220,20.000,0.000,0.000,24.420,0.000,0.000,24.420,100.000,1.000,4.000,1.000
40.970,39.550,44.600,42.130,43.000,41.810,1.190,20.000,0.000,0.000,23.810,0.000,0.000,23.810,100.000,1.000,4.000,1.000
40.970,39.560,44.660,42.240,43.000,41.860,1.140,20.000,0.000,0.000,22.870,0.000,0.000,22.870,100.000,1.000,4.000,1.000
40.980,39.560,44.760,42.400,43.000,41.930,1.070,20.000,0.000,0.000,21.470,0.000,0.000,21.470,100.000,1.000,4.000,1.000
41.010,39.580,44.880,42.570,43.000,42.010,0.990,20.000,0.000,0.000,19.800,0.000,0.000,19.800,100.000,1.000,4.000,1.000
41.040,39.610,44.990,42.680,43.000,42.080,0.920,20.000,0.000,0.000,18.380,0.000,0.000,18.380,100.000,1.000,4.000,1.000
41.070,39.650,45.120,42.800,43.000,42.160,0.840,20.000,0.000,0.000,16.780,0.000,0.000,16.780,100.000,1.000,4.000,1.000
41.120,39.680,45.260,42.880,43.000,42.230,0.770,20.000,0.000,0.000,15.310,0.000,0.000,15.310,100.000,1.000,4.000,1.000
41.170,39.700,45.390,42.910,43.000,42.290,0.710,20.000,0.000,0.000,14.160,0.000,0.000,14.160,100.000,1.000,4.000,1.000
41.200,39.750,45.500,42.950,43.000,42.350,0.650,20.000,0.000,0.000,13.020,0.000,0.000,13.020,100.000,1.000,4.000,1.000
41.230,39.790,45.620,43.020,43.000,42.410,0.590,20.000,0.000,0.000,11.750,0.000,0.000,11.750,100.000,1.000,4.000,1.000
41.270,39.830,45.740,43.100,43.000,42.480,0.520,20.000,0.000,0.000,10.310,0.000,0.000,10.310,100.000,1.000,4.000,1.000
41.300,39.870,45.850,43.170,43.000,42.550,0.450,20.000,0.000,0.000,9.070,0.000,0.000,9.070,100.000,1.000,4.000,1.000
41.340,39.900,45.930,43.200,43.000,42.590,0.410,20.000,0.000,0.000,8.190,0.000,0.000,8.190,100.000,1.000,4.000,1.000
41.360,39.940,45.910,43.220,43.000,42.610,0.390,20.000,0.000,0.000,7.860,0.000,0.000,7.860,100.000,1.000,4.000,1.000
41.370,39.970,45.920,43.270,43.000,42.630,0.370,20.000,0.000,0.000,7.360,0.000,0.000,7.360,100.000,1.000,4.000,1.000
41.370,39.960,45.940,43.300,43.000,42.650,0.350,20.000,0.000,0.000,7.100,0.000,0.000,7.100,100.000,1.000,4.000,1.000
41.370,39.950,45.970,43.340,43.000,42.660,0.340,20.000,0.000,0.000,6.830,0.000,0.000,6.830,100.000,1.000,4.000,1.000
41.370,39.940,46.020,43.380,43.000,42.680,0.320,20.000,0.000,0.000,6.390,0.000,0.000,6.390,100.000,1.000,4.000,1.000
41.370,39.940,46.070,43.430,43.000,42.710,0.290,20.000,0.000,0.000,5.900,0.000,0.000,5.900,100.000,1.000,4.000,1.000
41.370,39.950,46.110,43.450,43.000,42.720,0.280,20.000,0.000,0.000,5.640,0.000,0.000,5.640,100.000,1.000,4.000,1.000
41.360,39.950,46.130,43.470,43.000,42.730,0.270,20.000,0.000,0.000,5.420,0.000,0.000,5.420,100.000,1.000,4.000,1.000
41.360,39.950,46.140,43.460,43.000,42.730,0.270,20.000,0.000,0.000,5.450,0.000,0.000,5.450,100.000,1.000,4.000,1.000
41.370,39.940,46.120,43.420,43.000,42.710,0.290,20.000,0.000,0.000,5.740,0.000,0.000,5.740,100.000,1.000,4.000,1.000
41.360,39.940,46.070,43.330,43.000,42.670,0.330,20.000,0.000,0.000,6.580,0.000,0.000,6.580,100.000,1.000,4.000,1.000
41.340,39.920,45.980,43.240,43.000,42.620,0.380,20.000,0.000,0.000,7.590,0.000,0.000,7.590,100.000,1.000,4.000,1.000
41.310,39.920,45.890,43.140,43.000,42.560,0.440,20.000,0.000,0.000,8.740,0.000,0.000,8.740,100.000,1.000,4.000,1.000
41.280,39.900,45.800,43.040,43.000,42.510,0.490,20.000,0.000,0.000,9.880,0.000,0.000,9.880,100.000,1.000,4.000,1.000
41.260,39.890,45.670,42.900,43.000,42.430,0.570,20.000,0.000,0.000,11.370,0.000,0.000,11.370,100.000,1.000,4.000,1.000
41.240,39.900,45.510,42.760,43.000,42.350,0.650,20.000,0.000,0.000,12.980,0.000,0.000,12.980,100.000,1.000,4.000,1.000
41.220,39.900,45.330,42.610,43.000,42.270,0.730,20.000,0.000,0.000,14.690,0.000,0.000,14.690,100.000,1.000,4.000,1.000
41.200,39.890,45.120,42.400,43.000,42.150,0.850,20.000,0.000,0.000,16.930,0.000,0.000,16.930,100.000,1.000,4.000,1.000
41.160,39.860,44.920,42.210,43.000,42.040,0.960,20.000,0.000,0.000,19.240,0.000,0.000,19.240,100.000,1.000,4.000,1.000
41.130,39.840,44.740,42.040,43.000,41.940,1.060,20.000,0.000,0.000,21.250,0.000,0.000,21.250,100.000,1.000,4.000,1.000
41.110,39.830,44.580,41.880,43.000,41.850,1.150,20.000,0.000,0.000,23.050,0.000,0.000,23.050,100.000,1.000,4.000,1.000
