I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17
39.720,35.250,38.460,39.170,43.000,39.720,3.280,3.000,0.000,0.000,9.830,0.000,0.000,9.830,30.000,1.000,4.000,1.000
40.030,35.500,38.710,39.440,43.000,40.030,2.970,3.000,0.000,0.000,8.920,0.000,0.000,8.920,30.000,1.000,4.000,1.000
40.300,35.750,38.950,39.700,43.000,40.300,2.700,3.000,0.000,0.000,8.100,0.000,0.000,8.100,30.000,1.000,4.000,1.000
40.600,36.000,39.160,39.930,43.000,40.600,2.400,3.000,0.000,0.000,7.190,0.000,0.000,7.190,30.000,1.000,4.000,1.000
40.860,36.230,39.350,40.140,43.000,40.860,2.140,3.000,0.000,0.000,6.420,0.000,0.000,6.420,30.000,1.000,4.000,1.000
41.100,36.420,39.520,40.320,43.000,41.100,1.900,3.000,0.000,0.000,5.700,0.000,0.000,5.700,30.000,1.000,4.000,1.000
41.280,36.590,39.660,40.490,43.000,41.280,1.720,3.000,0.000,0.000,5.160,0.000,0.000,5.160,30.000,1.000,4.000,1.000
41.450,36.780,39.780,40.620,43.000,41.450,1.550,3.000,0.000,0.000,4.640,0.000,0.000,4.640,30.000,1.000,4.000,1.000
41.590,36.930,39.890,40.740,43.000,41.590,1.410,3.000,0.000,0.000,4.220,0.000,0.000,4.220,30.000,1.000,4.000,1.000
41.690,37.070,39.980,40.840,43.000,41.690,1.310,3.000,0.000,0.000,3.940,0.000,0.000,3.940,30.000,1.000,4.000,1.000
41.780,37.210,40.050,40.910,43.000,41.780,1.220,3.000,0.000,0.000,3.650,0.000,0.000,3.650,30.000,1.000,4.000,1.000
41.920,37.350,40.100,40.970,43.000,41.920,1.080,3.000,0.000,0.000,3.240,0.000,0.000,3.240,30.000,1.000,4.000,1.000
42.040,37.470,40.140,41.010,43.000,42.040,0.960,3.000,0.000,0.000,2.890,0.000,0.000,2.890,30.000,1.000,4.000,1.000
42.110,37.560,40.170,41.040,43.000,42.110,0.890,3.000,0.000,0.000,2.660,0.000,0.000,2.660,30.000,1.000,4.000,1.000
42.130,37.630,40.180,41.060,43.000,42.130,0.870,3.000,0.000,0.000,2.610,0.000,0.000,2.610,30.000,1.000,4.000,1.000
42.130,37.690,40.190,41.070,43.000,42.130,0.870,3.000,0.000,0.000,2.610,0.000,0.000,2.610,30.000,1.000,4.000,1.000
42.160,37.730,40.190,41.080,43.000,42.160,0.840,3.000,0.000,0.000,2.530,0.000,0.000,2.530,30.000,1.000,4.000,1.000
42.160,37.780,40.190,41.070,43.000,42.160,0.840,3.000,0.000,0.000,2.510,0.000,0.000,2.510,30.000,1.000,4.000,1.000
42.150,37.840,40.180,41.070,43.000,42.150,0.850,3.000,0.000,0.000,2.560,0.000,0.000,2.560,30.000,1.000,4.000,1.000
42.110,37.900,40.160,41.050,43.000,42.110,0.890,3.000,0.000,0.000,2.680,0.000,0.000,2.680,30.000,1.000,4.000,1.000
42.010,37.940,40.150,41.030,43.000,42.010,0.990,3.000,0.000,0.000,2.960,0.000,0.000,2.960,30.000,1.000,4.000,1.000
41.890,37.920,40.120,41.000,43.000,41.890,1.110,3.000,0.000,0.000,3.320,0.000,0.000,3.320,30.000,1.000,4.000,1.000
41.770,37.900,40.100,40.970,43.000,41.770,1.230,3.000,0.000,0.000,3.680,0.000,0.000,3.680,30.000,1.000,4.000,1.000
41.670,37.900,40.070,40.940,43.000,41.670,1.330,3.000,0.000,0.000,4.000,0.000,0.000,4.000,30.000,1.000,4.000,1.000
41.590,37.890,40.040,40.900,43.000,41.590,1.410,3.000,0.000,0.000,4.230,0.000,0.000,4.230,30.000,1.000,4.000,1.000
41.500,37.890,40.010,40.860,43.000,41.500,1.500,3.000,0.000,0.000,4.490,0.000,0.000,4.490,30.000,1.000,4.000,1.000
41.470,37.880,39.970,40.810,43.000,41.470,1.530,3.000,0.000,0.000,4.590,0.000,0.000,4.590,30.000,1.000,4.000,1.000
41.440,37.870,39.940,40.770,43.000,41.440,1.560,3.000,0.000,0.000,4.680,0.000,0.000,4.680,30.000,1.000,4.000,1.000
41.380,37.870,39.900,40.730,43.000,41.380,1.620,3.000,0.000,0.000,4.860,0.000,0.000,4.860,30.000,1.000,4.000,1.000
41.330,37.860,39.860,40.680,43.000,41.330,1.670,3.000,0.000,0.000,5.020,0.000,0.000,5.020,30.000,1.000,4.000,1.000
41.300,37.860,39.820,40.640,43.000,41.300,1.700,3.000,0.000,0.000,5.090,0.000,0.000,5.090,30.000,1.000,4.000,1.000
41.280,37.840,39.780,40.600,43.000,41.280,1.720,3.000,0.000,0.000,5.170,0.000,0.000,5.170,30.000,1.000,4.000,1.000
41.260,37.830,39.740,40.550,43.000,41.260,1.740,3.000,0.000,0.000,5.210,0.000,0.000,5.210,30.000,1.000,4.000,1.000
41.240,37.820,39.700,40.510,43.000,41.240,1.760,3.000,0.000,0.000,5.270,0.000,0.000,5.270,30.000,1.000,4.000,1.000
41.220,37.810,39.650,40.470,43.000,41.220,1.780,3.000,0.000,0.000,5.340,0.000,0.000,5.340,30.000,1.000,4.000,1.000
41.220,37.780,39.610,40.430,43.000,41.220,1.780,3.000,0.000,0.000,5.330,0.000,0.000,5.330,30.000,1.000,4.000,1.000
41.140,37.730,39.570,40.390,43.000,41.140,1.860,3.000,0.000,0.000,5.590,0.000,0.000,5.590,30.000,1.000,4.000,1.000
41.030,37.660,39.520,40.360,43.000,41.030,1.970,3.000,0.000,0.000,5.920,0.000,0.000,5.920,30.000,1.000,4.000,1.000
40.930,37.600,39.470,40.320,43.000,40.930,2.070,3.000,0.000,0.000,6.200,0.000,0.000,6.200,30.000,1.000,4.000,1.000
40.870,37.540,39.430,40.280,43.000,40.870,2.130,3.000,0.000,0.000,6.390,0.000,0.000,6.390,30.000,1.000,4.000,1.000
40.800,37.470,39.380,40.250,43.000,40.800,2.200,3.000,0.000,0.000,6.600,0.000,0.000,6.600,30.000,1.000,4.000,1.000
40.760,37.410,39.340,40.210,43.000,40.760,2.240,3.000,0.000,0.000,6.720,0.000,0.000,6.720,30.000,1.000,4.000,1.000
40.710,37.370,39.310,40.180,43.000,40.710,2.290,3.000,0.000,0.000,6.880,0.000,0.000,6.880,30.000,1.000,4.000,1.000
40.650,37.330,39.270,40.150,43.000,40.650,2.350,3.000,0.000,0.000,7.040,0.000,0.000,7.040,30.000,1.000,4.000,1.000
40.570,37.290,39.240,40.120,43.000,40.570,2.430,3.000,0.000,0.000,7.290,0.000,0.000,7.290,30.000,1.000,4.000,1.000
40.530,37.270,39.210,40.100,43.000,40.530,2.470,3.000,0.000,0.000,7.410,0.000,0.000,7.410,30.000,1.000,4.000,1.000
40.500,37.250,39.190,40.090,43.000,40.500,2.500,3.000,0.000,0.000,7.510,0.000,0.000,7.510,30.000,1.000,4.000,1.000
40.460,37.230,39.170,40.080,43.000,40.460,2.540,3.000,0.000,0.000,7.610,0.000,0.000,7.610,30.000,1.000,4.000,1.000
40.440,37.210,39.150,40.070,43.000,40.440,2.560,3.000,0.000,0.000,7.690,0.000,0.000,7.690,30.000,1.000,4.000,1.000
40.440,37.190,39.140,40.060,43.000,40.440,2.560,3.000,0.000,0.000,7.690,0.000,0.000,7.690,30.000,1.000,4.000,1.000
40.430,37.190,39.130,40.060,43.000,40.430,2.570,3.000,0.000,0.000,7.700,0.000,0.000,7.700,30.000,1.000,4.000,1.000
40.420,37.180,39.130,40.060,43.000,40.420,2.580,3.000,0.000,0.000,7.750,0.000,0.000,7.750,30.000,1.000,4.000,1.000
40.360,37.170,39.130,40.060,43.000,40.360,2.640,3.000,0.000,0.000,7.930,0.000,0.000,7.930,30.000,1.000,4.000,1.000
40.260,37.150,39.140,40.060,43.000,40.260,2.740,3.000,0.000,0.000,8.210,0.000,0.000,8.210,30.000,1.000,4.000,1.000
40.240,37.140,39.150,40.070,43.000,40.240,2.760,3.000,0.000,0.000,8.270,0.000,0.000,8.270,30.000,1.000,4.000,1.000
40.260,37.130,39.150,40.080,43.000,40.260,2.740,3.000,0.000,0.000,8.230,0.000,0.000,8.230,30.000,1.000,4.000,1.000
40.250,37.120,39.160,40.100,43.000,40.250,2.750,3.000,0.000,0.000,8.240,0.000,0.000,8.240,30.000,1.000,4.000,1.000
40.290,37.130,39.180,40.120,43.000,40.290,2.710,3.000,0.000,0.000,8.140,0.000,0.000,8.140,30.000,1.000,4.000,1.000
40.350,37.140,39.190,40.140,43.000,40.350,2.650,3.000,0.000,0.000,7.960,0.000,0.000,7.960,30.000,1.000,4.000,1.000
40.400,37.130,39.200,40.160,43.000,40.400,2.600,3.000,0.000,0.000,7.790,0.000,0.000,7.790,30.000,1.000,4.000,1.000
40.470,37.120,39.220,40.180,43.000,40.470,2.530,3.000,0.000,0.000,7.600,0.000,0.000,7.600,30.000,1.000,4.000,1.000
40.540,37.110,39.240,40.210,43.000,40.540,2.460,3.000,0.000,0.000,7.390,0.000,0.000,7.390,30.000,1.000,4.000,1.000
40.580,37.110,39.250,40.230,43.000,40.580,2.420,3.000,0.000,0.000,7.260,0.000,0.000,7.260,30.000,1.000,4.000,1.000
40.620,37.090,39.270,40.260,43.000,40.620,2.380,3.000,0.000,0.000,7.150,0.000,0.000,7.150,30.000,1.000,4.000,1.000
40.650,37.090,39.290,40.270,43.000,40.650,2.350,3.000,0.000,0.000,7.060,0.000,0.000,7.060,30.000,1.000,4.000,1.000
40.650,37.100,39.300,40.290,43.000,40.650,2.350,3.000,0.000,0.000,7.040,0.000,0.000,7.040,30.000,1.000,4.000,1.000
40.650,37.120,39.320,40.310,43.000,40.650,2.350,3.000,0.000,0.000,7.040,0.000,0.000,7.040,30.000,1.000,4.000,1.000
40.630,37.140,39.340,40.320,43.000,40.630,2.370,3.000,0.000,0.000,7.110,0.000,0.000,7.110,30.000,1.000,4.000,1.000
40.620,37.150,39.350,40.330,43.000,40.620,2.380,3.000,0.000,0.000,7.140,0.000,0.000,7.140,30.000,1.000,4.000,1.000
40.610,37.160,39.370,40.330,43.000,40.610,2.390,3.000,0.000,0.000,7.170,0.000,0.000,7.170,30.000,1.000,4.000,1.000
40.600,37.190,39.380,40.340,43.000,40.600,2.400,3.000,0.000,0.000,7.210,0.000,0.000,7.210,30.000,1.000,4.000,1.000
40.600,37.210,39.400,40.350,43.000,40.600,2.400,3.000,0.000,0.000,7.210,0.000,0.000,7.210,30.000,1.000,4.000,1.000
40.620,37.250,39.410,40.350,43.000,40.620,2.380,3.000,0.000,0.000,7.140,0.000,0.000,7.140,30.000,1.000,4.000,1.000
40.630,37.280,39.420,40.360,43.000,40.630,2.370,3.000,0.000,0.000,7.110,0.000,0.000,7.110,30.000,1.000,4.000,1.000
40.640,37.300,39.430,40.360,43.000,40.640,2.360,3.000,0.000,0.000,7.090,0.000,0.000,7.090,30.000,1.000,4.000,1.000
40.610,37.310,39.440,40.370,43.000,40.610,2.390,3.000,0.000,0.000,7.170,0.000,0.000,7.170,30.000,1.000,4.000,1.000
40.590,37.320,39.460,40.370,43.000,40.590,2.410,3.000,0.000,0.000,7.230,0.000,0.000,7.230,30.000,1.000,4.000,1.000
40.540,37.340,39.470,40.380,43.000,40.540,2.460,3.000,0.000,0.000,7.380,0.000,0.000,7.380,30.000,1.000,4.000,1.000
40.470,37.340,39.490,40.380,43.000,40.470,2.530,3.000,0.000,0.000,7.600,0.000,0.000,7.600,30.000,1.000,4.000,1.000
40.370,37.320,39.500,40.380,43.000,40.380,2.620,3.000,0.000,0.000,7.850,0.000,0.000,7.850,30.000,1.000,4.000,1.000
40.310,37.290,39.510,40.390,43.000,40.390,2.610,3.000,0.000,0.000,7.820,0.000,0.000,7.820,30.000,1.000,4.000,1.000
40.290,37.280,39.530,40.400,43.000,40.400,2.600,3.000,0.000,0.000,7.790,0.000,0.000,7.790,30.000,1.000,4.000,1.000
40.270,37.300,39.550,40.410,43.000,40.410,2.590,3.000,0.000,0.000,7.770,0.000,0.000,7.770,30.000,1.000,4.000,1.000
40.280,37.310,39.560,40.420,43.000,40.420,2.580,3.000,0.000,0.000,7.750,0.000,0.000,7.750,30.000,1.000,4.000,1.000
40.290,37.300,39.580,40.420,43.000,40.420,2.580,3.000,0.000,0.000,7.740,0.000,0.000,7.740,30.000,1.000,4.000,1.000
40.320,37.290,39.590,40.430,43.000,40.430,2.570,3.000,0.000,0.000,7.710,0.000,0.000,7.710,30.000,1.000,4.000,1.000
40.340,37.270,39.610,40.440,43.000,40.440,2.560,3.000,0.000,0.000,7.690,0.000,0.000,7.690,30.000,1.000,4.000,1.000
40.370,37.270,39.630,40.450,43.000,40.450,2.550,3.000,0.000,0.000,7.650,0.000,0.000,7.650,30.000,1.000,4.000,1.000
40.370,37.270,39.640,40.470,43.000,40.470,2.530,3.000,0.000,0.000,7.590,0.000,0.000,7.590,30.000,1.000,4.000,1.000
40.380,37.270,39.670,40.490,43.000,40.490,2.510,3.000,0.000,0.000,7.540,0.000,0.000,7.540,30.000,1.000,4.000,1.000
40.440,37.280,39.690,40.500,43.000,40.500,2.500,3.000,0.000,0.000,7.490,0.000,0.000,7.490,30.000,1.000,4.000,1.000
40.490,37.300,39.710,40.520,43.000,40.520,2.480,3.000,0.000,0.000,7.440,0.000,0.000,7.440,30.000,1.000,4.000,1.000
40.500,37.300,39.730,40.540,43.000,40.540,2.460,3.000,0.000,0.000,7.380,0.000,0.000,7.380,30.000,1.000,4.000,1.000
40.490,37.300,39.750,40.560,43.000,40.560,2.440,3.000,0.000,0.000,7.330,0.000,0.000,7.330,30.000,1.000,4.000,1.000
40.480,37.290,39.770,40.570,43.000,40.570,2.430,3.000,0.000,0.000,7.280,0.000,0.000,7.280,30.000,1.000,4.000,1.000
40.490,37.280,39.790,40.590,43.000,40.590,2.410,3.000,0.000,0.000,7.240,0.000,0.000,7.240,30.000,1.000,4.000,1.000
40.500,37.280,39.800,40.610,43.000,40.610,2.390,3.000,0.000,0.000,7.180,0.000,0.000,7.180,30.000,1.000,4.000,1.000
40.560,37.290,39.820,40.630,43.000,40.630,2.370,3.000,0.000,0.000,7.120,0.000,0.000,7.120,30.000,1.000,4.000,1.000
40.590,37.300,39.840,40.640,43.000,40.640,2.360,3.000,0.000,0.000,7.080,0.000,0.000,7.080,30.000,1.000,4.000,1.000
40.590,37.300,39.850,40.660,43.000,40.660,2.340,3.000,0.000,0.000,7.030,0.000,0.000,7.030,30.000,1.000,4.000,1.000
40.590,37.320,39.870,40.670,43.000,40.670,2.330,3.000,0.000,0.000,6.990,0.000,0.000,6.990,30.000,1.000,4.000,1.000
40.610,37.350,39.880,40.680,43.000,40.680,2.320,3.000,0.000,0.000,6.950,0.000,0.000,6.950,30.000,1.000,4.000,1.000
40.660,37.370,39.880,40.690,43.000,40.690,2.310,3.000,0.000,0.000,6.920,0.000,0.000,6.920,30.000,1.000,4.000,1.000
40.710,37.380,39.890,40.700,43.000,40.710,2.290,3.000,0.000,0.000,6.880,0.000,0.000,6.880,30.000,1.000,4.000,1.000
40.720,37.410,39.890,40.710,43.000,40.720,2.280,3.000,0.000,0.000,6.840,0.000,0.000,6.840,30.000,1.000,4.000,1.000
40.760,37.440,39.890,40.710,43.000,40.760,2.240,3.000,0.000,0.000,6.720,0.000,0.000,6.720,30.000,1.000,4.000,1.000
40.810,37.470,39.900,40.720,43.000,40.810,2.190,3.000,0.000,0.000,6.580,0.000,0.000,6.580,30.000,1.000,4.000,1.000
40.850,37.510,39.900,40.720,43.000,40.850,2.150,3.000,0.000,0.000,6.440,0.000,0.000,6.440,30.000,1.000,4.000,1.000
40.860,37.550,39.900,40.720,43.000,40.860,2.140,3.000,0.000,0.000,6.420,0.000,0.000,6.420,30.000,1.000,4.000,1.000
40.850,37.580,39.890,40.730,43.000,40.850,2.150,3.000,0.000,0.000,6.440,0.000,0.000,6.440,30.000,1.000,4.000,1.000
40.810,37.580,39.890,40.720,43.000,40.810,2.190,3.000,0.000,0.000,6.570,0.000,0.000,6.570,30.000,1.000,4.000,1.000
40.790,37.590,39.880,40.720,43.000,40.790,2.210,3.000,0.000,0.000,6.630,0.000,0.000,6.630,30.000,1.000,4.000,1.000
40.770,37.590,39.870,40.710,43.000,40.770,2.230,3.000,0.000,0.000,6.690,0.000,0.000,6.690,30.000,1.000,4.000,1.000
40.740,37.590,39.870,40.700,43.000,40.740,2.260,3.000,0.000,0.000,6.770,0.000,0.000,6.770,30.000,1.000,4.000,1.000
40.720,37.620,39.860,40.690,43.000,40.720,2.280,3.000,0.000,0.000,6.830,0.000,0.000,6.830,30.000,1.000,4.000,1.000
40.720,37.650,39.850,40.680,43.000,40.720,2.280,3.000,0.000,0.000,6.830,0.000,0.000,6.830,30.000,1.000,4.000,1.000
40.730,37.680,39.850,40.670,43.000,40.730,2.270,3.000,0.000,0.000,6.820,0.000,0.000,6.820,30.000,1.000,4.000,1.000
40.710,37.720,39.840,40.660,43.000,40.710,2.290,3.000,0.000,0.000,6.880,0.000,0.000,6.880,30.000,1.000,4.000,1.000
40.690,37.750,39.830,40.660,43.000,40.690,2.310,3.000,0.000,0.000,6.940,0.000,0.000,6.940,30.000,1.000,4.000,1.000
40.680,37.780,39.820,40.660,43.000,40.680,2.320,3.000,0.000,0.000,6.950,0.000,0.000,6.950,30.000,1.000,4.000,1.000
40.650,37.810,39.820,40.650,43.000,40.650,2.350,3.000,0.000,0.000,7.050,0.000,0.000,7.050,30.000,1.000,4.000,1.000
40.630,37.820,39.810,40.650,43.000,40.650,2.350,3.000,0.000,0.000,7.060,0.000,0.000,7.060,30.000,1.000,4.000,1.000
40.590,37.810,39.810,40.640,43.000,40.640,2.360,3.000,0.000,0.000,7.070,0.000,0.000,7.070,30.000,1.000,4.000,1.000
40.560,37.790,39.800,40.640,43.000,40.640,2.360,3.000,0.000,0.000,7.080,0.000,0.000,7.080,30.000,1.000,4.000,1.000
40.530,37.780,39.800,40.640,43.000,40.640,2.360,3.000,0.000,0.000,7.080,0.000,0.000,7.080,30.000,1.000,4.000,1.000
40.500,37.760,39.800,40.640,43.000,40.640,2.360,3.000,0.000,0.000,7.090,0.000,0.000,7.090,30.000,1.000,4.000,1.000
40.480,37.720,39.800,40.640,43.000,40.640,2.360,3.000,0.000,0.000,7.080,0.000,0.000,7.080,30.000,1.000,4.000,1.000
40.500,37.700,39.800,40.640,43.000,40.640,2.360,3.000,0.000,0.000,7.080,0.000,0.000,7.080,30.000,1.000,4.000,1.000
40.490,37.680,39.800,40.640,43.000,40.640,2.360,3.000,0.000,0.000,7.080,0.000,0.000,7.080,30.000,1.000,4.000,1.000
40.470,37.670,39.800,40.640,43.000,40.640,2.360,3.000,0.000,0.000,7.080,0.000,0.000,7.080,30.000,1.000,4.000,1.000
40.450,37.680,39.800,40.630,43.000,40.630,2.370,3.000,0.000,0.000,7.100,0.000,0.000,7.100,30.000,1.000,4.000,1.000
40.430,37.690,39.800,40.630,43.000,40.630,2.370,3.000,0.000,0.000,7.120,0.000,0.000,7.120,30.000,1.000,4.000,1.000
40.370,37.720,39.790,40.620,43.000,40.620,2.380,3.000,0.000,0.000,7.150,0.000,0.000,7.150,30.000,1.000,4.000,1.000
40.310,37.720,39.790,40.610,43.000,40.610,2.390,3.000,0.000,0.000,7.170,0.000,0.000,7.170,30.000,1.000,4.000,1.000
40.300,37.720,39.790,40.600,43.000,40.600,2.400,3.000,0.000,0.000,7.200,0.000,0.000,7.200,30.000,1.000,4.000,1.000
40.300,37.740,39.790,40.590,43.000,40.590,2.410,3.000,0.000,0.000,7.230,0.000,0.000,7.230,30.000,1.000,4.000,1.000
40.300,37.750,39.790,40.590,43.000,40.590,2.410,3.000,0.000,0.000,7.240,0.000,0.000,7.240,30.000,1.000,4.000,1.000
40.310,37.750,39.790,40.590,43.000,40.590,2.410,3.000,0.000,0.000,7.240,0.000,0.000,7.240,30.000,1.000,4.000,1.000
40.320,37.760,39.790,40.580,43.000,40.580,2.420,3.000,0.000,0.000,7.250,0.000,0.000,7.250,30.000,1.000,4.000,1.000
40.350,37.770,39.800,40.580,43.000,40.580,2.420,3.000,0.000,0.000,7.260,0.000,0.000,7.260,30.000,1.000,4.000,1.000
40.390,37.780,39.800,40.580,43.000,40.580,2.420,3.000,0.000,0.000,7.250,0.000,0.000,7.250,30.000,1.000,4.000,1.000
40.440,37.780,39.810,40.590,43.000,40.590,2.410,3.000,0.000,0.000,7.240,0.000,0.000,7.240,30.000,1.000,4.000,1.000
40.430,37.780,39.810,40.590,43.000,40.590,2.410,3.000,0.000,0.000,7.230,0.000,0.000,7.230,30.000,1.000,4.000,1.000
40.400,37.790,39.810,40.590,43.000,40.590,2.410,3.000,0.000,0.000,7.220,0.000,0.000,7.220,30.000,1.000,4.000,1.000
40.370,37.800,39.810,40.590,43.000,40.590,2.410,3.000,0.000,0.000,7.220,0.000,0.000,7.220,30.000,1.000,4.000,1.000
40.400,37.800,39.810,40.600,43.000,40.600,2.400,3.000,0.000,0.000,7.200,0.000,0.000,7.200,30.000,1.000,4.000,1.000
40.430,37.790,39.810,40.600,43.000,40.600,2.400,3.000,0.000,0.000,7.200,0.000,0.000,7.200,30.000,1.000,4.000,1.000
40.430,37.760,39.800,40.610,43.000,40.610,2.390,3.000,0.000,0.000,7.180,0.000,0.000,7.180,30.000,1.000,4.000,1.000
40.440,37.720,39.790,40.610,43.000,40.610,2.390,3.000,0.000,0.000,7.170,0.000,0.000,7.170,30.000,1.000,4.000,1.000
40.460,37.680,39.790,40.620,43.000,40.620,2.380,3.000,0.000,0.000,7.140,0.000,0.000,7.140,30.000,1.000,4.000,1.000
40.480,37.640,39.790,40.630,43.000,40.630,2.370,3.000,0.000,0.000,7.120,0.000,0.000,7.120,30.000,1.000,4.000,1.000
40.500,37.620,39.790,40.630,43.000,40.630,2.370,3.000,0.000,0.000,7.110,0.000,0.000,7.110,30.000,1.000,4.000,1.000
40.470,37.620,39.800,40.630,43.000,40.630,2.370,3.000,0.000,0.000,7.100,0.000,0.000,7.100,30.000,1.000,4.000,1.000
40.440,37.630,39.800,40.640,43.000,40.640,2.360,3.000,0.000,0.000,7.090,0.000,0.000,7.090,30.000,1.000,4.000,1.000
40.440,37.630,39.810,40.640,43.000,40.640,2.360,3.000,0.000,0.000,7.080,0.000,0.000,7.080,30.000,1.000,4.000,1.000
40.440,37.650,39.810,40.640,43.000,40.640,2.360,3.000,0.000,0.000,7.080,0.000,0.000,7.080,30.000,1.000,4.000,1.000
40.430,37.660,39.810,40.640,43.000,40.640,2.360,3.000,0.000,0.000,7.080,0.000,0.000,7.080,30.000,1.000,4.000,1.000
40.450,37.670,39.820,40.640,43.000,40.640,2.360,3.000,0.000,0.000,7.070,0.000,0.000,7.070,30.000,1.000,4.000,1.000
40.480,37.670,39.820,40.640,43.000,40.640,2.360,3.000,0.000,0.000,7.070,0.000,0.000,7.070,30.000,1.000,4.000,1.000
40.510,37.680,39.820,40.650,43.000,40.650,2.350,3.000,0.000,0.000,7.040,0.000,0.000,7.040,30.000,1.000,4.000,1.000
40.540,37.690,39.820,40.660,43.000,40.660,2.340,3.000,0.000,0.000,7.020,0.000,0.000,7.020,30.000,1.000,4.000,1.000
40.590,37.700,39.820,40.670,43.000,40.670,2.330,3.000,0.000,0.000,6.990,0.000,0.000,6.990,30.000,1.000,4.000,1.000
40.650,37.710,39.820,40.680,43.000,40.680,2.320,3.000,0.000,0.000,6.970,0.000,0.000,6.970,30.000,1.000,4.000,1.000
40.670,37.700,39.820,40.690,43.000,40.690,2.310,3.000,0.000,0.000,6.930,0.000,0.000,6.930,30.000,1.000,4.000,1.000
40.680,37.690,39.820,40.700,43.000,40.700,2.300,3.000,0.000,0.000,6.900,0.000,0.000,6.900,30.000,1.000,4.000,1.000
40.710,37.680,39.820,40.710,43.000,40.710,2.290,3.000,0.000,0.000,6.860,0.000,0.000,6.860,30.000,1.000,4.000,1.000
40.780,37.670,39.810,40.720,43.000,40.780,2.220,3.000,0.000,0.000,6.670,0.000,0.000,6.670,30.000,1.000,4.000,1.000
40.810,37.640,39.800,40.720,43.000,40.810,2.190,3.000,0.000,0.000,6.570,0.000,0.000,6.570,30.000,1.000,4.000,1.000
