I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17
36.670,34.690,35.160,36.510,42.000,36.670,5.330,3.000,0.025,0.000,15.990,7.240,0.000,23.220,30.000,0.200,4.000,1.000
36.730,34.720,35.200,36.570,42.000,36.730,5.270,3.000,0.025,0.000,15.820,7.260,0.000,23.090,30.000,0.200,4.000,1.000
36.770,34.760,35.260,36.620,42.000,36.770,5.230,3.000,0.025,0.000,15.690,7.290,0.000,22.980,30.000,0.200,4.000,1.000
36.840,34.800,35.310,36.690,42.000,36.840,5.160,3.000,0.025,0.000,15.480,7.320,0.000,22.800,30.000,0.200,4.000,1.000
36.880,34.830,35.370,36.750,42.000,36.880,5.120,3.000,0.025,0.000,15.370,7.340,0.000,22.710,30.000,0.200,4.000,1.000
36.940,34.870,35.410,36.800,42.000,36.940,5.060,3.000,0.025,0.000,15.180,7.370,0.000,22.550,30.000,0.200,4.000,1.000
36.990,34.890,35.470,36.870,42.000,36.990,5.010,3.000,0.025,0.000,15.040,7.390,0.000,22.430,30.000,0.200,4.000,1.000
37.040,34.930,35.520,36.920,42.000,37.040,4.960,3.000,0.025,0.000,14.880,7.420,0.000,22.300,30.000,0.200,4.000,1.000
37.100,34.960,35.570,36.990,42.000,37.100,4.900,3.000,0.025,0.000,14.700,7.440,0.000,22.140,30.000,0.200,4.000,1.000
37.140,35.000,35.640,37.040,42.000,37.140,4.860,3.000,0.025,0.000,14.570,7.470,0.000,22.040,30.000,0.200,4.000,1.000
37.210,35.050,35.680,37.100,42.000,37.210,4.790,3.000,0.025,0.000,14.370,7.490,0.000,21.860,30.000,0.200,4.000,1.000
37.260,35.080,35.740,37.160,42.000,37.260,4.740,3.000,0.025,0.000,14.230,7.510,0.000,21.750,30.000,0.200,4.000,1.000
37.320,35.130,35.780,37.220,42.000,37.320,4.680,3.000,0.025,0.000,14.050,7.540,0.000,21.590,30.000,0.200,4.000,1.000
37.370,35.160,35.840,37.290,42.000,37.370,4.630,3.000,0.025,0.000,13.880,7.560,0.000,21.440,30.000,0.200,4.000,1.000
37.430,35.220,35.890,37.340,42.000,37.430,4.570,3.000,0.025,0.000,13.710,7.580,0.000,21.290,30.000,0.200,4.000,1.000
37.490,35.260,35.940,37.400,42.000,37.490,4.510,3.000,0.025,0.000,13.520,7.610,0.000,21.130,30.000,0.200,4.000,1.000
37.550,35.300,36.000,37.460,42.000,37.550,4.450,3.000,0.025,0.000,13.350,7.630,0.000,20.980,30.000,0.200,4.000,1.000
37.620,35.340,36.040,37.520,42.000,37.620,4.380,3.000,0.025,0.000,13.130,7.650,0.000,20.780,30.000,0.200,4.000,1.000
37.680,35.390,36.100,37.580,42.000,37.680,4.320,3.000,0.025,0.000,12.970,7.670,0.000,20.640,30.000,0.200,4.000,1.000
37.740,35.440,36.150,37.640,42.000,37.740,4.260,3.000,0.025,0.000,12.770,7.690,0.000,20.460,30.000,0.200,4.000,1.000
37.800,35.470,36.200,37.710,42.000,37.800,4.200,3.000,0.025,0.000,12.600,7.710,0.000,20.310,30.000,0.200,4.000,1.000
37.870,35.530,36.250,37.750,42.000,37.870,4.130,3.000,0.025,0.000,12.390,7.730,0.000,20.120,30.000,0.200,4.000,1.000
37.930,35.570,36.310,37.820,42.000,37.930,4.070,3.000,0.025,0.000,12.210,7.750,0.000,19.970,30.000,0.200,4.000,1.000
37.990,35.620,36.360,37.870,42.000,37.990,4.010,3.000,0.025,0.000,12.020,7.770,0.000,19.790,30.000,0.200,4.000,1.000
38.060,35.660,36.400,37.940,42.000,38.060,3.940,3.000,0.025,0.000,11.810,7.790,0.000,19.610,30.000,0.200,4.000,1.000
38.130,35.720,36.460,37.990,42.000,38.130,3.870,3.000,0.025,0.000,11.620,7.810,0.000,19.430,30.000,0.200,4.000,1.000
38.190,35.760,36.500,38.060,42.000,38.190,3.810,3.000,0.025,0.000,11.420,7.830,0.000,19.250,30.000,0.200,4.000,1.000
38.260,35.820,36.550,38.110,42.000,38.260,3.740,3.000,0.025,0.000,11.230,7.850,0.000,19.080,30.000,0.200,4.000,1.000
38.330,35.860,36.590,38.170,42.000,38.330,3.670,3.000,0.025,0.000,11.020,7.870,0.000,18.890,30.000,0.200,4.000,1.000
38.390,35.920,36.650,38.220,42.000,38.390,3.610,3.000,0.025,0.000,10.840,7.890,0.000,18.730,30.000,0.200,4.000,1.000
38.460,35.960,36.690,38.280,42.000,38.460,3.540,3.000,0.025,0.000,10.630,7.910,0.000,18.540,30.000,0.200,4.000,1.000
38.510,36.010,36.740,38.340,42.000,38.510,3.490,3.000,0.025,0.000,10.470,7.920,0.000,18.390,30.000,0.200,4.000,1.000
38.580,36.050,36.780,38.400,42.000,38.580,3.420,3.000,0.025,0.000,10.260,7.940,0.000,18.200,30.000,0.200,4.000,1.000
38.640,36.100,36.830,38.450,42.000,38.640,3.360,3.000,0.025,0.000,10.090,7.960,0.000,18.040,30.000,0.200,4.000,1.000
38.700,36.150,36.870,38.510,42.000,38.700,3.300,3.000,0.025,0.000,9.890,7.970,0.000,17.870,30.000,0.200,4.000,1.000
38.760,36.190,36.920,38.570,42.000,38.760,3.240,3.000,0.025,0.000,9.720,7.990,0.000,17.710,30.000,0.200,4.000,1.000
38.830,36.240,36.960,38.610,42.000,38.830,3.170,3.000,0.025,0.000,9.520,8.010,0.000,17.520,30.000,0.200,4.000,1.000
38.880,36.280,37.010,38.670,42.000,38.880,3.120,3.000,0.025,0.000,9.360,8.020,0.000,17.380,30.000,0.200,4.000,1.000
38.940,36.330,37.050,38.720,42.000,38.940,3.060,3.000,0.025,0.000,9.170,8.040,0.000,17.210,30.000,0.200,4.000,1.000
39.000,36.370,37.100,38.780,42.000,39.000,3.000,3.000,0.025,0.000,9.010,8.050,0.000,17.060,30.000,0.200,4.000,1.000
39.050,36.420,37.140,38.830,42.000,39.050,2.950,3.000,0.025,0.000,8.850,8.070,0.000,16.920,30.000,0.200,4.000,1.000
39.110,36.470,37.180,38.880,42.000,39.110,2.890,3.000,0.025,0.000,8.670,8.080,0.000,16.750,30.000,0.200,4.000,1.000
39.160,36.530,37.230,38.930,42.000,39.160,2.840,3.000,0.025,0.000,8.520,8.090,0.000,16.620,30.000,0.200,4.000,1.000
39.220,36.580,37.260,38.980,42.000,39.220,2.780,3.000,0.025,0.000,8.330,8.110,0.000,16.440,30.000,0.200,4.000,1.000
39.270,36.620,37.310,39.030,42.000,39.270,2.730,3.000,0.025,0.000,8.190,8.120,0.000,16.310,30.000,0.200,4.000,1.000
39.330,36.670,37.350,39.080,42.000,39.330,2.670,3.000,0.025,0.000,8.010,8.140,0.000,16.140,30.000,0.200,4.000,1.000
39.380,36.720,37.390,39.140,42.000,39.380,2.620,3.000,0.025,0.000,7.870,8.150,0.000,16.020,30.000,0.200,4.000,1.000
39.440,36.770,37.430,39.180,42.000,39.440,2.560,3.000,0.025,0.000,7.690,8.160,0.000,15.850,30.000,0.200,4.000,1.000
39.480,36.810,37.470,39.230,42.000,39.480,2.520,3.000,0.025,0.000,7.560,8.170,0.000,15.740,30.000,0.200,4.000,1.000
39.530,36.870,37.510,39.280,42.000,39.530,2.470,3.000,0.025,0.000,7.400,8.190,0.000,15.590,30.000,0.200,4.000,1.000
39.580,36.910,37.550,39.330,42.000,39.580,2.420,3.000,0.025,0.000,7.270,8.200,0.000,15.470,30.000,0.200,4.000,1.000
39.630,36.960,37.580,39.370,42.000,39.630,2.370,3.000,0.025,0.000,7.120,8.210,0.000,15.330,30.000,0.200,4.000,1.000
39.670,37.000,37.620,39.420,42.000,39.670,2.330,3.000,0.025,0.000,6.980,8.220,0.000,15.200,30.000,0.200,4.000,1.000
39.720,37.060,37.660,39.470,42.000,39.720,2.280,3.000,0.025,0.000,6.830,8.230,0.000,15.070,30.000,0.200,4.000,1.000
39.780,37.090,37.690,39.520,42.000,39.780,2.220,3.000,0.025,0.000,6.650,8.240,0.000,14.890,30.000,0.200,4.000,1.000
39.830,37.130,37.740,39.560,42.000,39.830,2.170,3.000,0.025,0.000,6.520,8.260,0.000,14.780,30.000,0.200,4.000,1.000
39.880,37.180,37.770,39.600,42.000,39.880,2.120,3.000,0.025,0.000,6.360,8.270,0.000,14.630,30.000,0.200,4.000,1.000
39.920,37.220,37.800,39.660,42.000,39.920,2.080,3.000,0.025,0.000,6.230,8.280,0.000,14.500,30.000,0.200,4.000,1.000
39.980,37.270,37.840,39.690,42.000,39.980,2.020,3.000,0.025,0.000,6.070,8.290,0.000,14.360,30.000,0.200,4.000,1.000
40.020,37.300,37.870,39.740,42.000,40.020,1.980,3.000,0.025,0.000,5.940,8.300,0.000,14.240,30.000,0.200,4.000,1.000
40.060,37.350,37.920,39.780,42.000,40.060,1.940,3.000,0.025,0.000,5.810,8.310,0.000,14.120,30.000,0.200,4.000,1.000
40.110,37.390,37.940,39.820,42.000,40.110,1.890,3.000,0.025,0.000,5.660,8.320,0.000,13.970,30.000,0.200,4.000,1.000
40.160,37.430,37.980,39.860,42.000,40.160,1.840,3.000,0.025,0.000,5.530,8.320,0.000,13.850,30.000,0.200,4.000,1.000
40.220,37.470,38.000,39.900,42.000,40.220,1.780,3.000,0.025,0.000,5.350,8.330,0.000,13.680,30.000,0.200,4.000,1.000
40.260,37.510,38.040,39.950,42.000,40.260,1.740,3.000,0.025,0.000,5.210,8.340,0.000,13.550,30.000,0.200,4.000,1.000
40.310,37.560,38.070,39.980,42.000,40.310,1.690,3.000,0.025,0.000,5.070,8.350,0.000,13.420,30.000,0.200,4.000,1.000
40.370,37.590,38.100,40.020,42.000,40.370,1.630,3.000,0.025,0.000,4.900,8.360,0.000,13.260,30.000,0.200,4.000,1.000
40.420,37.630,38.140,40.060,42.000,40.420,1.580,3.000,0.025,0.000,4.750,8.370,0.000,13.110,30.000,0.200,4.000,1.000
40.470,37.670,38.160,40.100,42.000,40.470,1.530,3.000,0.025,0.000,4.580,8.370,0.000,12.950,30.000,0.200,4.000,1.000
40.530,37.700,38.200,40.140,42.000,40.530,1.470,3.000,0.025,0.000,4.420,8.380,0.000,12.800,30.000,0.200,4.000,1.000
40.580,37.750,38.220,40.170,42.000,40.580,1.420,3.000,0.025,0.000,4.260,8.390,0.000,12.650,30.000,0.200,4.000,1.000
40.630,37.780,38.250,40.210,42.000,40.630,1.370,3.000,0.025,0.000,4.120,8.400,0.000,12.520,30.000,0.200,4.000,1.000
40.680,37.810,38.280,40.250,42.000,40.680,1.320,3.000,0.025,0.000,3.970,8.400,0.000,12.370,30.000,0.200,4.000,1.000
40.730,37.850,38.310,40.280,42.000,40.730,1.270,3.000,0.025,0.000,3.800,8.410,0.000,12.210,30.000,0.200,4.000,1.000
40.780,37.880,38.340,40.320,42.000,40.780,1.220,3.000,0.025,0.000,3.670,8.420,0.000,12.090,30.000,0.200,4.000,1.000
40.830,37.910,38.370,40.350,42.000,40.830,1.170,3.000,0.025,0.000,3.520,8.420,0.000,11.940,30.000,0.200,4.000,1.000
40.870,37.940,38.390,40.400,42.000,40.870,1.130,3.000,0.025,0.000,3.390,8.430,0.000,11.820,30.000,0.200,4.000,1.000
40.920,37.980,38.420,40.420,42.000,40.920,1.080,3.000,0.025,0.000,3.240,8.430,0.000,11.670,30.000,0.200,4.000,1.000
40.970,38.000,38.440,40.460,42.000,40.970,1.030,3.000,0.025,0.000,3.080,8.440,0.000,11.520,30.000,0.200,4.000,1.000
41.020,38.040,38.470,40.490,42.000,41.020,0.980,3.000,0.025,0.000,2.950,8.440,0.000,11.390,30.000,0.200,4.000,1.000
41.070,38.070,38.490,40.520,42.000,41.070,0.930,3.000,0.025,0.000,2.780,8.450,0.000,11.230,30.000,0.200,4.000,1.000
41.100,38.100,38.520,40.550,42.000,41.100,0.900,3.000,0.025,0.000,2.690,8.450,0.000,11.140,30.000,0.200,4.000,1.000
41.160,38.140,38.540,40.580,42.000,41.160,0.840,3.000,0.025,0.000,2.520,8.460,0.000,10.970,30.000,0.200,4.000,1.000
41.200,38.160,38.560,40.610,42.000,41.200,0.800,3.000,0.025,0.000,2.400,8.460,0.000,10.850,30.000,0.200,4.000,1.000
41.250,38.200,38.590,40.630,42.000,41.250,0.750,3.000,0.025,0.000,2.260,8.460,0.000,10.720,30.000,0.200,4.000,1.000
41.290,38.230,38.610,40.670,42.000,41.290,0.710,3.000,0.025,0.000,2.130,8.470,0.000,10.600,30.000,0.200,4.000,1.000
41.330,38.260,38.630,40.690,42.000,41.330,0.670,3.000,0.025,0.000,2.010,8.470,0.000,10.490,30.000,0.200,4.000,1.000
41.380,38.290,38.650,40.720,42.000,41.380,0.620,3.000,0.025,0.000,1.850,8.470,0.000,10.330,30.000,0.200,4.000,1.000
41.420,38.320,38.670,40.750,42.000,41.420,0.580,3.000,0.025,0.000,1.740,8.480,0.000,10.220,30.000,0.200,4.000,1.000
41.460,38.350,38.690,40.770,42.000,41.460,0.540,3.000,0.025,0.000,1.620,8.480,0.000,10.090,30.000,0.200,4.000,1.000
41.500,38.380,38.710,40.810,42.000,41.500,0.500,3.000,0.025,0.000,1.510,8.480,0.000,9.990,30.000,0.200,4.000,1.000
41.540,38.410,38.730,40.820,42.000,41.540,0.460,3.000,0.025,0.000,1.390,8.480,0.000,9.880,30.000,0.200,4.000,1.000
41.580,38.440,38.740,40.850,42.000,41.580,0.420,3.000,0.025,0.000,1.270,8.490,0.000,9.760,30.000,0.200,4.000,1.000
41.610,38.460,38.770,40.870,42.000,41.610,0.390,3.000,0.025,0.000,1.180,8.490,0.000,9.660,30.000,0.200,4.000,1.000
41.650,38.490,38.780,40.900,42.000,41.650,0.350,3.000,0.025,0.000,1.060,8.490,0.000,9.550,30.000,0.200,4.000,1.000
41.680,38.510,38.800,40.920,42.000,41.680,0.320,3.000,0.025,0.000,0.970,8.490,0.000,9.460,30.000,0.200,4.000,1.000
41.720,38.540,38.810,40.940,42.000,41.720,0.280,3.000,0.025,0.000,0.840,8.490,0.000,9.330,30.000,0.200,4.000,1.000
41.750,38.560,38.830,40.970,42.000,41.750,0.250,3.000,0.025,0.000,0.750,8.490,0.000,9.240,30.000,0.200,4.000,1.000
41.790,38.600,38.840,40.980,42.000,41.790,0.210,3.000,0.025,0.000,0.620,8.490,0.000,9.120,30.000,0.200,4.000,1.000
41.830,38.620,38.860,41.010,42.000,41.830,0.170,3.000,0.025,0.000,0.520,8.500,0.000,9.020,30.000,0.200,4.000,1.000
41.860,38.650,38.880,41.020,42.000,41.860,0.140,3.000,0.025,0.000,0.410,8.500,0.000,8.910,30.000,0.200,4.000,1.000
41.910,38.670,38.880,41.050,42.000,41.910,0.090,3.000,0.025,0.000,0.280,8.500,0.000,8.770,30.000,0.200,4.000,1.000
41.940,38.700,38.900,41.060,42.000,41.940,0.060,3.000,0.025,0.000,0.180,8.500,0.000,8.680,30.000,0.200,4.000,1.000
41.980,38.720,38.910,41.080,42.000,41.980,0.020,3.000,0.025,0.000,0.060,8.500,0.000,8.560,30.000,0.200,4.000,1.000
42.010,38.750,38.930,41.100,42.000,42.010,-0.010,3.000,0.025,0.000,-0.020,8.500,0.000,8.480,30.000,0.200,4.000,1.000
42.050,38.780,38.930,41.120,42.000,42.050,-0.050,3.000,0.025,0.000,-0.150,8.500,0.000,8.340,30.000,0.200,4.000,1.000
42.080,38.800,38.950,41.130,42.000,42.080,-0.080,3.000,0.025,0.000,-0.240,8.500,0.000,8.260,30.000,0.200,4.000,1.000
42.130,38.840,38.960,41.150,42.000,42.130,-0.130,3.000,0.025,0.000,-0.380,8.500,0.000,8.110,30.000,0.200,4.000,1.000
42.150,38.850,38.970,41.170,42.000,42.150,-0.150,3.000,0.025,0.000,-0.450,8.500,0.000,8.050,30.000,0.200,4.000,1.000
42.190,38.890,38.970,41.170,42.000,42.190,-0.190,3.000,0.025,0.000,-0.570,8.490,0.000,7.930,30.000,0.200,4.000,1.000
42.220,38.910,38.980,41.200,42.000,42.220,-0.220,3.000,0.025,0.000,-0.650,8.490,0.000,7.840,30.000,0.200,4.000,1.000
42.240,38.940,38.990,41.200,42.000,42.240,-0.240,3.000,0.025,0.000,-0.710,8.490,0.000,7.780,30.000,0.200,4.000,1.000
42.260,38.950,38.990,41.220,42.000,42.260,-0.260,3.000,0.025,0.000,-0.780,8.490,0.000,7.710,30.000,0.200,4.000,1.000
42.270,38.960,39.010,41.220,42.000,42.270,-0.270,3.000,0.025,0.000,-0.810,8.490,0.000,7.680,30.000,0.200,4.000,1.000
42.300,38.980,39.000,41.240,42.000,42.300,-0.300,3.000,0.025,0.000,-0.890,8.490,0.000,7.600,30.000,0.200,4.000,1.000
42.300,39.000,39.020,41.250,42.000,42.300,-0.300,3.000,0.025,0.000,-0.900,8.490,0.000,7.590,30.000,0.200,4.000,1.000
42.320,39.020,39.020,41.250,42.000,42.320,-0.320,3.000,0.025,0.000,-0.970,8.480,0.000,7.520,30.000,0.200,4.000,1.000
42.340,39.020,39.020,41.270,42.000,42.340,-0.340,3.000,0.025,0.000,-1.020,8.480,0.000,7.470,30.000,0.200,4.000,1.000
42.360,39.050,39.030,41.270,42.000,42.360,-0.360,3.000,0.025,0.000,-1.080,8.480,0.000,7.400,30.000,0.200,4.000,1.000
42.390,39.050,39.030,41.290,42.000,42.390,-0.390,3.000,0.025,0.000,-1.160,8.480,0.000,7.320,30.000,0.200,4.000,1.000
42.400,39.080,39.040,41.290,42.000,42.400,-0.400,3.000,0.025,0.000,-1.200,8.480,0.000,7.270,30.000,0.200,4.000,1.000
42.440,39.080,39.030,41.300,42.000,42.440,-0.440,3.000,0.025,0.000,-1.310,8.470,0.000,7.170,30.000,0.200,4.000,1.000
42.440,39.100,39.040,41.310,42.000,42.440,-0.440,3.000,0.025,0.000,-1.330,8.470,0.000,7.140,30.000,0.200,4.000,1.000
42.480,39.120,39.040,41.310,42.000,42.480,-0.480,3.000,0.025,0.000,-1.430,8.470,0.000,7.040,30.000,0.200,4.000,1.000
42.490,39.120,39.040,41.320,42.000,42.490,-0.490,3.000,0.025,0.000,-1.460,8.470,0.000,7.010,30.000,0.200,4.000,1.000
42.510,39.150,39.050,41.310,42.000,42.510,-0.510,3.000,0.025,0.000,-1.530,8.470,0.000,6.940,30.000,0.200,4.000,1.000
42.520,39.150,39.040,41.330,42.000,42.520,-0.520,3.000,0.025,0.000,-1.570,8.460,0.000,6.890,30.000,0.200,4.000,1.000
42.530,39.170,39.050,41.330,42.000,42.530,-0.530,3.000,0.025,0.000,-1.600,8.460,0.000,6.860,30.000,0.200,4.000,1.000
42.560,39.190,39.030,41.340,42.000,42.560,-0.560,3.000,0.025,0.000,-1.670,8.460,0.000,6.790,30.000,0.200,4.000,1.000
42.550,39.200,39.050,41.340,42.000,42.550,-0.550,3.000,0.025,0.000,-1.660,8.450,0.000,6.790,30.000,0.200,4.000,1.000
42.570,39.220,39.030,41.340,42.000,42.570,-0.570,3.000,0.025,0.000,-1.720,8.450,0.000,6.730,30.000,0.200,4.000,1.000
42.580,39.220,39.030,41.350,42.000,42.580,-0.580,3.000,0.025,0.000,-1.730,8.450,0.000,6.720,30.000,0.200,4.000,1.000
42.580,39.250,39.030,41.340,42.000,42.580,-0.580,3.000,0.025,0.000,-1.750,8.450,0.000,6.690,30.000,0.200,4.000,1.000
42.600,39.250,39.030,41.350,42.000,42.600,-0.600,3.000,0.025,0.000,-1.790,8.440,0.000,6.650,30.000,0.200,4.000,1.000
42.600,39.270,39.030,41.340,42.000,42.600,-0.600,3.000,0.025,0.000,-1.800,8.440,0.000,6.640,30.000,0.200,4.000,1.000
42.620,39.290,39.020,41.340,42.000,42.620,-0.620,3.000,0.025,0.000,-1.850,8.440,0.000,6.580,30.000,0.200,4.000,1.000
42.620,39.290,39.020,41.350,42.000,42.620,-0.620,3.000,0.025,0.000,-1.870,8.430,0.000,6.570,30.000,0.200,4.000,1.000
