I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17
52.290,47.330,50.360,52.030,43.000,50.500,-7.500,20.000,0.000,0.000,-150.040,0.000,0.000,0.000,100.000,1.000,4.000,1.000
52.120,47.260,50.260,51.910,43.000,50.390,-7.390,20.000,0.000,0.000,-147.750,0.000,0.000,0.000,100.000,1.000,4.000,1.000
52.010,47.210,50.160,51.790,43.000,50.290,-7.290,20.000,0.000,0.000,-145.860,0.000,0.000,0.000,100.000,1.000,4.000,1.000
51.940,47.150,50.060,51.670,43.000,50.210,-7.210,20.000,0.000,0.000,-144.120,0.000,0.000,0.000,100.000,1.000,4.000,1.000
51.840,47.100,49.960,51.560,43.000,50.110,-7.110,20.000,0.000,0.000,-142.280,0.000,0.000,0.000,100.000,1.000,4.000,1.000
51.740,46.980,49.850,51.440,43.000,50.000,-7.000,20.000,0.000,0.000,-140.080,0.000,0.000,0.000,100.000,1.000,4.000,1.000
51.660,46.920,49.760,51.330,43.000,49.920,-6.920,20.000,0.000,0.000,-138.330,0.000,0.000,0.000,100.000,1.000,4.000,1.000
51.530,46.870,49.650,51.220,43.000,49.820,-6.820,20.000,0.000,0.000,-136.380,0.000,0.000,0.000,100.000,1.000,4.000,1.000
51.390,46.820,49.550,51.110,43.000,49.720,-6.720,20.000,0.000,0.000,-134.330,0.000,0.000,0.000,100.000,1.000,4.000,1.000
51.250,46.750,49.450,50.990,43.000,49.610,-6.610,20.000,0.000,0.000,-132.230,0.000,0.000,0.000,100.000,1.000,4.000,1.000
51.140,46.670,49.350,50.880,43.000,49.510,-6.510,20.000,0.000,0.000,-130.210,0.000,0.000,0.000,100.000,1.000,4.000,1.000
51.050,46.600,49.240,50.770,43.000,49.410,-6.410,20.000,0.000,0.000,-128.290,0.000,0.000,0.000,100.000,1.000,4.000,1.000
50.950,46.520,49.140,50.660,43.000,49.320,-6.320,20.000,0.000,0.000,-126.350,0.000,0.000,0.000,100.000,1.000,4.000,1.000
50.840,46.450,49.030,50.540,43.000,49.210,-6.210,20.000,0.000,0.000,-124.270,0.000,0.000,0.000,100.000,1.000,4.000,1.000
50.670,46.340,48.920,50.430,43.000,49.090,-6.090,20.000,0.000,0.000,-121.770,0.000,0.000,0.000,100.000,1.000,4.000,1.000
50.500,46.210,48.800,50.310,43.000,48.960,-5.960,20.000,0.000,0.000,-119.120,0.000,0.000,0.000,100.000,1.000,4.000,1.000
50.350,46.070,48.680,50.200,43.000,48.820,-5.820,20.000,0.000,0.000,-116.480,0.000,0.000,0.000,100.000,1.000,4.000,1.000
50.170,45.940,48.560,50.080,43.000,48.690,-5.690,20.000,0.000,0.000,-113.730,0.000,0.000,0.000,100.000,1.000,4.000,1.000
50.040,45.820,48.440,49.970,43.000,48.570,-5.570,20.000,0.000,0.000,-111.370,0.000,0.000,0.000,100.000,1.000,4.000,1.000
49.880,45.700,48.340,49.850,43.000,48.440,-5.440,20.000,0.000,0.000,-108.850,0.000,0.000,0.000,100.000,1.000,4.000,1.000
49.690,45.560,48.230,49.740,43.000,48.310,-5.310,20.000,0.000,0.000,-106.120,0.000,0.000,0.000,100.000,1.000,4.000,1.000
49.480,45.430,48.130,49.630,43.000,48.170,-5.170,20.000,0.000,0.000,-103.320,0.000,0.000,0.000,100.000,1.000,4.000,1.000
49.290,45.300,48.040,49.520,43.000,48.040,-5.040,20.000,0.000,0.000,-100.720,0.000,0.000,0.000,100.000,1.000,4.000,1.000
49.160,45.200,47.950,49.400,43.000,47.930,-4.930,20.000,0.000,0.000,-98.550,0.000,0.000,0.000,100.000,1.000,4.000,1.000
49.020,45.120,47.850,49.290,43.000,47.820,-4.820,20.000,0.000,0.000,-96.390,0.000,0.000,0.000,100.000,1.000,4.000,1.000
48.840,45.040,47.750,49.170,43.000,47.700,-4.700,20.000,0.000,0.000,-94.070,0.000,0.000,0.000,100.000,1.000,4.000,1.000
48.720,44.980,47.660,49.060,43.000,47.600,-4.600,20.000,0.000,0.000,-92.090,0.000,0.000,0.000,100.000,1.000,4.000,1.000
48.540,44.930,47.570,48.950,43.000,47.500,-4.500,20.000,0.000,0.000,-89.940,0.000,0.000,0.000,100.000,1.000,4.000,1.000
48.410,44.860,47.470,48.840,43.000,47.400,-4.400,20.000,0.000,0.000,-87.910,0.000,0.000,0.000,100.000,1.000,4.000,1.000
48.300,44.780,47.380,48.730,43.000,47.300,-4.300,20.000,0.000,0.000,-85.920,0.000,0.000,0.000,100.000,1.000,4.000,1.000
48.160,44.700,47.290,48.610,43.000,47.190,-4.190,20.000,0.000,0.000,-83.790,0.000,0.000,0.000,100.000,1.000,4.000,1.000
48.040,44.630,47.190,48.490,43.000,47.090,-4.090,20.000,0.000,0.000,-81.750,0.000,0.000,0.000,100.000,1.000,4.000,1.000
47.900,44.550,47.090,48.380,43.000,46.980,-3.980,20.000,0.000,0.000,-79.590,0.000,0.000,0.000,100.000,1.000,4.000,1.000
47.750,44.470,46.990,48.270,43.000,46.870,-3.870,20.000,0.000,0.000,-77.400,0.000,0.000,0.000,100.000,1.000,4.000,1.000
47.620,44.370,46.880,48.170,43.000,46.760,-3.760,20.000,0.000,0.000,-75.210,0.000,0.000,0.000,100.000,1.000,4.000,1.000
47.470,44.230,46.780,48.070,43.000,46.640,-3.640,20.000,0.000,0.000,-72.740,0.000,0.000,0.000,100.000,1.000,4.000,1.000
47.340,44.110,46.690,47.960,43.000,46.520,-3.520,20.000,0.000,0.000,-70.500,0.000,0.000,0.000,100.000,1.000,4.000,1.000
47.150,44.020,46.600,47.860,43.000,46.410,-3.410,20.000,0.000,0.000,-68.140,0.000,0.000,0.000,100.000,1.000,4.000,1.000
46.950,43.930,46.510,47.760,43.000,46.290,-3.290,20.000,0.000,0.000,-65.710,0.000,0.000,0.000,100.000,1.000,4.000,1.000
46.680,43.830,46.420,47.650,43.000,46.140,-3.140,20.000,0.000,0.000,-62.880,0.000,0.000,0.000,100.000,1.000,4.000,1.000
46.470,43.680,46.330,47.540,43.000,46.010,-3.010,20.000,0.000,0.000,-60.110,0.000,0.000,0.000,100.000,1.000,4.000,1.000
46.260,43.560,46.250,47.430,43.000,45.870,-2.870,20.000,0.000,0.000,-57.480,0.000,0.000,0.000,100.000,1.000,4.000,1.000
46.120,43.460,46.170,47.320,43.000,45.770,-2.770,20.000,0.000,0.000,-55.330,0.000,0.000,0.000,100.000,1.000,4.000,1.000
46.030,43.380,46.080,47.210,43.000,45.680,-2.680,20.000,0.000,0.000,-53.520,0.000,0.000,0.000,100.000,1.000,4.000,1.000
45.950,43.280,46.000,47.110,43.000,45.580,-2.580,20.000,0.000,0.000,-51.680,0.000,0.000,0.000,100.000,1.000,4.000,1.000
45.800,43.180,45.920,47.000,43.000,45.470,-2.470,20.000,0.000,0.000,-49.460,0.000,0.000,0.000,100.000,1.000,4.000,1.000
45.690,43.090,45.840,46.900,43.000,45.380,-2.380,20.000,0.000,0.000,-47.550,0.000,0.000,0.000,100.000,1.000,4.000,1.000
45.580,43.020,45.760,46.790,43.000,45.290,-2.290,20.000,0.000,0.000,-45.750,0.000,0.000,0.000,100.000,1.000,4.000,1.000
45.460,42.950,45.680,46.690,43.000,45.190,-2.190,20.000,0.000,0.000,-43.850,0.000,0.000,0.000,100.000,1.000,4.000,1.000
45.330,42.880,45.590,46.580,43.000,45.100,-2.100,20.000,0.000,0.000,-41.940,0.000,0.000,0.000,100.000,1.000,4.000,1.000
45.170,42.800,45.510,46.480,43.000,44.990,-1.990,20.000,0.000,0.000,-39.800,0.000,0.000,0.000,100.000,1.000,4.000,1.000
44.990,42.720,45.420,46.380,43.000,44.880,-1.880,20.000,0.000,0.000,-37.570,0.000,0.000,0.000,100.000,1.000,4.000,1.000
44.790,42.620,45.340,46.290,43.000,44.760,-1.760,20.000,0.000,0.000,-35.220,0.000,0.000,0.000,100.000,1.000,4.000,1.000
44.650,42.530,45.260,46.190,43.000,44.660,-1.660,20.000,0.000,0.000,-33.130,0.000,0.000,0.000,100.000,1.000,4.000,1.000
44.530,42.450,45.180,46.090,43.000,44.560,-1.560,20.000,0.000,0.000,-31.250,0.000,0.000,0.000,100.000,1.000,4.000,1.000
44.460,42.380,45.100,45.990,43.000,44.480,-1.480,20.000,0.000,0.000,-29.620,0.000,0.000,0.000,100.000,1.000,4.000,1.000
44.410,42.330,45.010,45.890,43.000,44.410,-1.410,20.000,0.000,0.000,-28.170,0.000,0.000,0.000,100.000,1.000,4.000,1.000
44.380,42.260,44.930,45.780,43.000,44.340,-1.340,20.000,0.000,0.000,-26.770,0.000,0.000,0.000,100.000,1.000,4.000,1.000
44.290,42.190,44.840,45.690,43.000,44.250,-1.250,20.000,0.000,0.000,-25.030,0.000,0.000,0.000,100.000,1.000,4.000,1.000
44.190,42.110,44.750,45.590,43.000,44.160,-1.160,20.000,0.000,0.000,-23.180,0.000,0.000,0.000,100.000,1.000,4.000,1.000
44.060,42.030,44.670,45.490,43.000,44.060,-1.060,20.000,0.000,0.000,-21.210,0.000,0.000,0.000,100.000,1.000,4.000,1.000
43.960,41.940,44.590,45.400,43.000,43.970,-0.970,20.000,0.000,0.000,-19.420,0.000,0.000,0.000,100.000,1.000,4.000,1.000
43.880,41.870,44.510,45.310,43.000,43.890,-0.890,20.000,0.000,0.000,-17.830,0.000,0.000,0.000,100.000,1.000,4.000,1.000
43.800,41.820,44.440,45.220,43.000,43.820,-0.820,20.000,0.000,0.000,-16.370,0.000,0.000,0.000,100.000,1.000,4.000,1.000
43.740,41.750,44.360,45.130,43.000,43.740,-0.740,20.000,0.000,0.000,-14.860,0.000,0.000,0.000,100.000,1.000,4.000,1.000
43.690,41.700,44.280,45.040,43.000,43.680,-0.680,20.000,0.000,0.000,-13.540,0.000,0.000,0.000,100.000,1.000,4.000,1.000
43.610,41.660,44.200,44.950,43.000,43.610,-0.610,20.000,0.000,0.000,-12.130,0.000,0.000,0.000,100.000,1.000,4.000,1.000
43.550,41.610,44.120,44.860,43.000,43.530,-0.530,20.000,0.000,0.000,-10.700,0.000,0.000,0.000,100.000,1.000,4.000,1.000
43.450,41.550,44.030,44.780,43.000,43.450,-0.450,20.000,0.000,0.000,-9.040,0.000,0.000,0.000,100.000,1.000,4.000,1.000
43.320,41.510,43.950,44.690,43.000,43.370,-0.370,20.000,0.000,0.000,-7.330,0.000,0.000,0.000,100.000,1.000,4.000,1.000
43.170,41.460,43.870,44.610,43.000,43.280,-0.280,20.000,0.000,0.000,-5.590,0.000,0.000,0.000,100.000,1.000,4.000,1.000
42.980,41.390,43.790,44.520,43.000,43.170,-0.170,20.000,0.000,0.000,-3.470,0.000,0.000,0.000,100.000,1.000,4.000,1.000
42.890,41.300,43.720,44.440,43.000,43.090,-0.090,20.000,0.000,0.000,-1.740,0.000,0.000,0.000,100.000,1.000,4.000,1.000
42.860,41.240,43.630,44.370,43.000,43.020,-0.020,20.000,0.000,0.000,-0.460,0.000,0.000,0.000,100.000,1.000,4.000,1.000
42.820,41.170,43.550,44.290,43.000,42.960,0.040,20.000,0.000,0.000,0.860,0.000,0.000,0.860,100.000,1.000,4.000,1.000
42.790,41.110,43.470,44.210,43.000,42.890,0.110,20.000,0.000,0.000,2.100,0.000,0.000,2.100,100.000,1.000,4.000,1.000
42.750,41.050,43.380,44.140,43.000,42.830,0.170,20.000,0.000,0.000,3.410,0.000,0.000,3.410,100.000,1.000,4.000,1.000
42.700,40.990,43.300,44.060,43.000,42.760,0.240,20.000,0.000,0.000,4.740,0.000,0.000,4.740,100.000,1.000,4.000,1.000
42.640,40.910,43.220,43.990,43.000,42.690,0.310,20.000,0.000,0.000,6.190,0.000,0.000,6.190,100.000,1.000,4.000,1.000
42.600,40.850,43.150,43.910,43.000,42.630,0.370,20.000,0.000,0.000,7.490,0.000,0.000,7.490,100.000,1.000,4.000,1.000
42.520,40.790,43.070,43.840,43.000,42.560,0.440,20.000,0.000,0.000,8.880,0.000,0.000,8.880,100.000,1.000,4.000,1.000
42.450,40.720,43.010,43.770,43.000,42.490,0.510,20.000,0.000,0.000,10.240,0.000,0.000,10.240,100.000,1.000,4.000,1.000
42.360,40.630,42.950,43.710,43.000,42.410,0.590,20.000,0.000,0.000,11.780,0.000,0.000,11.780,100.000,1.000,4.000,1.000
42.270,40.500,42.910,43.660,43.000,42.340,0.660,20.000,0.000,0.000,13.260,0.000,0.000,13.260,100.000,1.000,4.000,1.000
42.220,40.400,42.880,43.640,43.000,42.280,0.720,20.000,0.000,0.000,14.330,0.000,0.000,14.330,100.000,1.000,4.000,1.000
42.190,40.320,42.870,43.640,43.000,42.260,0.740,20.000,0.000,0.000,14.890,0.000,0.000,14.890,100.000,1.000,4.000,1.000
42.200,40.260,42.880,43.650,43.000,42.250,0.750,20.000,0.000,0.000,15.030,0.000,0.000,15.030,100.000,1.000,4.000,1.000
42.210,40.190,42.910,43.690,43.000,42.250,0.750,20.000,0.000,0.000,15.020,0.000,0.000,15.020,100.000,1.000,4.000,1.000
42.190,40.170,42.960,43.740,43.000,42.260,0.740,20.000,0.000,0.000,14.710,0.000,0.000,14.710,100.000,1.000,4.000,1.000
42.220,40.190,43.030,43.810,43.000,42.310,0.690,20.000,0.000,0.000,13.830,0.000,0.000,13.830,100.000,1.000,4.000,1.000
42.260,40.220,43.110,43.890,43.000,42.370,0.630,20.000,0.000,0.000,12.650,0.000,0.000,12.650,100.000,1.000,4.000,1.000
42.340,40.260,43.190,43.990,43.000,42.440,0.560,20.000,0.000,0.000,11.140,0.000,0.000,11.140,100.000,1.000,4.000,1.000
42.440,40.270,43.290,44.090,43.000,42.520,0.480,20.000,0.000,0.000,9.570,0.000,0.000,9.570,100.000,1.000,4.000,1.000
42.510,40.290,43.400,44.200,43.000,42.600,0.400,20.000,0.000,0.000,7.990,0.000,0.000,7.990,100.000,1.000,4.000,1.000
42.590,40.360,43.500,44.310,43.000,42.690,0.310,20.000,0.000,0.000,6.170,0.000,0.000,6.170,100.000,1.000,4.000,1.000
42.690,40.450,43.600,44.400,43.000,42.790,0.210,20.000,0.000,0.000,4.290,0.000,0.000,4.290,100.000,1.000,4.000,1.000
42.780,40.540,43.680,44.490,43.000,42.870,0.130,20.000,0.000,0.000,2.560,0.000,0.000,2.560,100.000,1.000,4.000,1.000
42.850,40.600,43.750,44.550,43.000,42.940,0.060,20.000,0.000,0.000,1.240,0.000,0.000,1.240,100.000,1.000,4.000,1.000
42.880,40.640,43.800,44.600,43.000,42.980,0.020,20.000,0.000,0.000,0.380,0.000,0.000,0.380,100.000,1.000,4.000,1.000
42.890,40.680,43.830,44.630,43.000,43.010,-0.010,20.000,0.000,0.000,-0.160,0.000,0.000,0.000,100.000,1.000,4.000,1.000
42.910,40.720,43.850,44.650,43.000,43.030,-0.030,20.000,0.000,0.000,-0.670,0.000,0.000,0.000,100.000,1.000,4.000,1.000
42.880,40.760,43.850,44.660,43.000,43.040,-0.040,20.000,0.000,0.000,-0.760,0.000,0.000,0.000,100.000,1.000,4.000,1.000
42.900,40.780,43.850,44.650,43.000,43.040,-0.040,20.000,0.000,0.000,-0.880,0.000,0.000,0.000,100.000,1.000,4.000,1.000
42.920,40.780,43.830,44.640,43.000,43.040,-0.040,20.000,0.000,0.000,-0.830,0.000,0.000,0.000,100.000,1.000,4.000,1.000
42.960,40.740,43.800,44.620,43.000,43.030,-0.030,20.000,0.000,0.000,-0.600,0.000,0.000,0.000,100.000,1.000,4.000,1.000
42.970,40.710,43.770,44.580,43.000,43.010,-0.010,20.000,0.000,0.000,-0.130,0.000,0.000,0.000,100.000,1.000,4.000,1.000
42.980,40.700,43.730,44.550,43.000,42.990,0.010,20.000,0.000,0.000,0.200,0.000,0.000,0.200,100.000,1.000,4.000,1.000
42.980,40.700,43.690,44.510,43.000,42.970,0.030,20.000,0.000,0.000,0.640,0.000,0.000,0.640,100.000,1.000,4.000,1.000
43.000,40.700,43.640,44.460,43.000,42.950,0.050,20.000,0.000,0.000,0.970,0.000,0.000,0.970,100.000,1.000,4.000,1.000
43.020,40.690,43.600,44.400,43.000,42.930,0.070,20.000,0.000,0.000,1.480,0.000,0.000,1.480,100.000,1.000,4.000,1.000
42.970,40.690,43.550,44.350,43.000,42.890,0.110,20.000,0.000,0.000,2.250,0.000,0.000,2.250,100.000,1.000,4.000,1.000
42.930,40.690,43.490,44.290,43.000,42.850,0.150,20.000,0.000,0.000,3.010,0.000,0.000,3.010,100.000,1.000,4.000,1.000
42.910,40.700,43.430,44.230,43.000,42.820,0.180,20.000,0.000,0.000,3.660,0.000,0.000,3.660,100.000,1.000,4.000,1.000
42.850,40.700,43.370,44.160,43.000,42.770,0.230,20.000,0.000,0.000,4.610,0.000,0.000,4.610,100.000,1.000,4.000,1.000
42.750,40.680,43.310,44.100,43.000,42.710,0.290,20.000,0.000,0.000,5.800,0.000,0.000,5.800,100.000,1.000,4.000,1.000
42.720,40.650,43.250,44.040,43.000,42.660,0.340,20.000,0.000,0.000,6.700,0.000,0.000,6.700,100.000,1.000,4.000,1.000
42.710,40.610,43.180,43.980,43.000,42.620,0.380,20.000,0.000,0.000,7.580,0.000,0.000,7.580,100.000,1.000,4.000,1.000
42.720,40.540,43.110,43.920,43.000,42.570,0.430,20.000,0.000,0.000,8.550,0.000,0.000,8.550,100.000,1.000,4.000,1.000
42.710,40.470,43.050,43.870,43.000,42.530,0.470,20.000,0.000,0.000,9.480,0.000,0.000,9.480,100.000,1.000,4.000,1.000
42.680,40.400,43.000,43.830,43.000,42.480,0.520,20.000,0.000,0.000,10.430,0.000,0.000,10.430,100.000,1.000,4.000,1.000
42.660,40.350,42.960,43.800,43.000,42.440,0.560,20.000,0.000,0.000,11.140,0.000,0.000,11.140,100.000,1.000,4.000,1.000
